Texture shape,Texture diameter,Texture length,Texture depth,Texture pitch,Roughness factor,Contact angle
Parallel Dimple,118.44552142711751,117.47668641757932,19.779572338693914,214.96045157741202,1.032040101412399,47.74649272277815
Micro grid,142.83,106.37573132252513,28.587000123360482,100.0,1.1517349665253822,42.11565405479359
Groove,87.18,87.18,10.384409014432656,287.04200435360065,1.005,45.1778573271506
Micro grid,87.18,87.18,10.0,123.80197320326613,1.0225622660351423,50.291361043393685
Micro grid,115.50527687595262,287.65524813840244,22.333775478239133,300.0,1.0253712338316285,43.88878736568414
Staggered dimple,140.47380317826637,309.63340667048016,30.0,300.0,1.0533735998831475,45.02027049242801
Micro grid,142.83,153.89528549058357,29.79258708085987,295.6438739905976,1.042154477509501,46.45380266857464
Groove,123.27077202069879,425.97152545300145,21.123648297573872,194.46534034510995,1.04463008608175,36.866120517926014
Staggered dimple,142.83,94.57254440712497,30.0,104.88379891294475,1.1631193769082597,42.20411004318575
Groove,119.91468242297864,125.01638823732759,20.718985469570747,197.02581605075335,1.029496283459161,47.50487413998288
Micro grid,119.81316723832332,175.04235057314315,18.812185453832765,100.0,1.0239046196440644,32.009169382815784
Staggered dimple,137.56002095097278,107.94230177466343,29.900361702253143,100.0,1.1589331346316332,41.37118631431222
Staggered dimple,142.6925781706473,600.0,29.18892993201022,289.05284757357435,1.0684375346422768,41.669994772669654
Micro grid,116.9530102997304,297.6154562193444,20.208809142146315,300.0,1.0233288461760122,42.688857252717305
Groove,87.18,600.0,10.0,300.0,1.0157064390866437,45.907791239405064
Staggered dimple,119.31873035693698,600.0,20.406262502432895,300.0,1.0384725582217127,42.666411025576416
Groove,142.09933240045598,159.99357848209803,30.0,300.0,1.0296111883998815,46.90695748359702
Staggered dimple,87.18,200.2985873290097,10.0,100.0,1.0250284077817429,33.71289203773973
Staggered dimple,142.63213450452076,134.27271663191397,30.0,100.0,1.1021776495056583,46.58406308768092
Groove,91.95410343837186,87.18,10.0,292.4157258978987,1.005,51.465846614806445
Parallel Dimple,122.2623140175635,222.30925802534318,20.048759192701713,100.0,1.0192430143437823,32.748487421264144
Micro grid,142.83,301.7966825776698,29.70260563780615,300.0,1.053357393611966,45.09523832004513
Groove,118.05332674505613,600.0,19.33018775759906,299.6625983260358,1.0351563323008917,43.41285857859175
Groove,117.4209448687158,205.61462597700444,18.998225513240616,206.0318579794534,1.0494490566687795,37.36772512622365
Groove,121.6497231933041,128.72104595619737,19.39505192239769,208.00346400226968,1.0341278615682357,46.953685659628135
Micro grid,121.0445385543705,186.39553987815972,21.28438625049382,113.48705899118798,1.0268783120354927,32.58808158790185
Staggered dimple,117.23816945531763,314.49350666502215,18.979071715644547,300.0,1.0229983010813606,43.39666678947177
Parallel Dimple,118.90826015034908,236.63092093221186,18.56613576194822,195.03647761373554,1.0432781422311825,36.26631753558303
Micro grid,142.83,154.02092056095566,30.0,202.71810497946373,1.0786886507125972,43.33297828793134
Groove,120.81075609963933,418.614054579981,19.554535502115492,211.1668671904254,1.0509429921475375,37.89835128216463
Parallel Dimple,120.09746513399989,110.35356465224673,20.34977615557181,288.54494501666153,1.0168678765505517,46.04006452632511
Groove,118.95297779098732,133.56796925605752,19.990302103557532,105.75680808956646,1.1626868919695195,40.56979587674335
Staggered dimple,142.83,87.18,29.117236381119803,100.0,1.1616400313475796,41.273464807055426
Staggered dimple,87.18,193.36540302388948,11.429540145819823,207.77017439583733,1.016094551926601,34.579191457654346
Parallel Dimple,142.83,600.0,29.752862466394312,300.0,1.0683781567483697,43.12256387273208
Micro grid,117.8870613121402,598.7158395358528,21.234419167856718,283.6545639697041,1.0464724708951119,42.723650199867116
Parallel Dimple,142.83,149.4860182271786,28.751060840359973,293.1043491022014,1.0352083572696218,42.384843996734595
Micro grid,119.75371780118064,202.01347992919372,19.0442426912819,100.0,1.0210034473898073,32.09112401006376
Groove,114.46702443661447,191.55092068669143,21.292537951148162,202.12528417453242,1.0424538410235342,36.38493139695093
Staggered dimple,142.83,193.07004006163052,29.023006449058315,206.86351543744453,1.089842165272406,39.79655481854549
Parallel Dimple,88.9016476591346,87.18,10.86283924965885,295.31826526803866,1.0106342029661843,51.10204941494127
Parallel Dimple,120.06197667547357,114.52008642033054,18.73416077268315,100.27998700177395,1.0867975499659925,47.060259302737485
Staggered dimple,120.64658489341338,112.40200376216384,19.079108849881646,100.0,1.1680987642022997,40.13392923721572
Groove,123.98434957280168,396.3873656614642,20.607008345572233,192.96878630056227,1.0531806093359593,36.74537472953987
Staggered dimple,118.18655451893322,307.2305364382553,19.805897146304673,293.8879751660038,1.0347319866284743,43.962774232400385
Staggered dimple,121.67701874125315,287.547678581721,19.84272521120864,300.0,1.0275868119746456,43.10746948482837
Staggered dimple,87.18,179.0579700019033,10.0,100.0,1.0234374153789192,32.97662536507061
Micro grid,140.5828946169209,117.73734904062854,29.395797720310473,110.18265089027481,1.1041192600663863,45.23324733245661
Staggered dimple,119.97511331195498,590.4716061261855,19.658865644035796,297.8774643224853,1.0398786058789886,44.03483500570162
Staggered dimple,116.46847206347509,113.11858284935924,21.815111633071915,208.83178884010127,1.0322723446841855,47.43693590059693
Parallel Dimple,140.41073754517893,134.45407037707426,29.891758455164762,205.8881773604616,1.074200666397822,46.19579938334436
Micro grid,87.18506406724538,403.2788405512056,10.0,187.70220738447983,1.0205199757741783,38.918077293236614
Staggered dimple,116.14667894371144,87.18,19.284446739873005,100.54653908381444,1.085275928010909,39.3679887075896
Groove,124.49127346494443,106.06839954550315,18.988872093409398,176.52812499561645,1.031272921781021,45.96280591635815
Micro grid,142.7420280362275,181.95738004798974,28.211714189297748,107.58003164559263,1.028335893394048,30.489570811890044
Staggered dimple,89.96873370297214,304.3345934405693,10.202135066101706,294.10448435676676,1.0117121980438408,42.01329583244628
Groove,117.57912024630807,205.09527313086016,21.26230275756373,224.3458392933644,1.0428310323979335,36.88117884985751
Micro grid,88.46370670109162,87.18,10.0,300.0,1.005,51.19993476216095
Micro grid,87.18,87.18,10.228058853925086,100.0,1.0236438847053095,50.31541551327568
Groove,123.95174224833244,120.97227643288477,20.501124780790423,100.0,1.085492058733794,47.40940958443472
Groove,88.16883333967537,87.18,10.0,100.0,1.0318900517525287,43.06598882101905
Micro grid,140.51822134845457,126.33726060432173,29.603469519207852,100.9516575338802,1.1565312005557427,42.799599737143595
Micro grid,142.83,208.67161096912858,30.0,208.88944660918818,1.0759715536467969,39.8600519007713
Groove,142.83,115.21470604694875,30.0,114.28563500737741,1.1607322395958957,41.168947281087945
Staggered dimple,88.10262604853297,87.18,10.0,300.0,1.0086315548175433,51.12679464421069
Groove,125.02619422173366,110.68346605067092,20.581419279147024,298.0090206839012,1.0264012814815708,58.9
Parallel Dimple,142.83,600.0,30.0,278.4440780885909,1.0737333042321189,41.499551137826344
Parallel Dimple,141.28388124546376,418.1724752612218,29.708831501441114,210.94802935167488,1.0794320527181303,37.01018103493494
Parallel Dimple,141.00490076558927,199.54206663238972,30.0,100.0,1.027025932698246,30.0
Staggered dimple,87.82553011220674,183.68119678028677,10.0,100.0,1.0248164953607868,34.153272785878734
Groove,88.19611074140215,600.0,11.251324011686906,300.0,1.0196184380283884,44.96344960880574
Parallel Dimple,141.06379050151963,121.32694140231317,29.32216814965129,300.0,1.030759763153216,47.165731104056015
Parallel Dimple,89.82541026719146,280.5582364094106,10.0,296.27054100373647,1.015489525614701,41.77332844504521
Groove,142.83,107.49532698137781,28.91176781702182,102.42436570949766,1.1483699664268356,42.18832742326824
Parallel Dimple,119.030870542505,106.5558219594872,21.330434486447544,100.0,1.0841175518415296,49.039151117751196
Parallel Dimple,122.02752540878765,117.57269736541758,19.505850890988246,196.46363329713873,1.0261967365813751,47.52313832676634
Micro grid,119.86569839606965,600.0,20.655874728809827,300.0,1.0426663112232581,44.1285322324026
Staggered dimple,142.7450567176166,133.99788236010428,30.0,196.6446267924268,1.076499210747154,45.598084283716645
Micro grid,87.18,203.702292431387,10.0,216.60014697150848,1.015420306609987,35.563404463326364
Groove,142.39788389465303,213.7657476679042,29.918725601947283,193.78003281783802,1.0763237668905643,40.56474586884651
Groove,141.97675138638834,139.2250982495703,30.0,100.0,1.0951389359571058,45.15552160703742
Parallel Dimple,138.68071487264493,123.13998944541973,29.567419132515937,109.28034621853081,1.0964834888638522,45.47458591870732
Parallel Dimple,90.77201605141686,87.18,10.0,295.17630418838775,1.005,45.753491325301
Micro grid,142.83,282.8871359352561,29.01955026797093,296.8452518089646,1.050528530199637,44.48872079470246
Groove,142.83,154.62862670638134,28.777472678638613,103.12908915275547,1.0972327807312037,45.14884581360931
Staggered dimple,117.39482142911484,121.28628023229355,19.94498949216338,198.90057398592896,1.0311401576054267,47.09005668017574
Staggered dimple,118.24131714038835,127.98620564592774,21.206524051925683,299.20921670581174,1.0175654613454732,58.359285440901694
Parallel Dimple,140.5602812565704,158.67892345227682,28.35462849939592,100.0,1.1365969053124205,38.17032779569848
Parallel Dimple,142.32966565269373,336.15560509301685,29.525893442540397,296.26084155341397,1.0497663912905246,45.207123194098116
Staggered dimple,87.18,211.31081499174354,10.926096939698406,100.0,1.0186775826044467,34.06774388457248
Groove,120.82046517076326,109.32859354480232,20.45593750316311,102.12924144999278,1.171,40.092062772632886
Groove,120.04586140727244,194.33307422467445,21.07091233434203,195.81726087178066,1.0368905964732493,37.02412558276774
Groove,142.83,123.64162588507824,30.0,199.64884194761663,1.0711196322826906,43.42431603692413
Groove,120.49853784524615,126.81748273188397,20.23132595734627,193.73235582641618,1.0280331569480314,45.792597733329444
Parallel Dimple,87.18,106.30893004429831,10.030030414707513,100.0,1.0280895193701856,38.3323012328874
Parallel Dimple,118.31213930656097,138.2977945926394,20.103575971371725,110.40237867584855,1.0904731254169913,48.43332139256772
Groove,121.52074971919617,586.5222495574815,19.93302887626349,297.75704501664023,1.0379814542544659,44.0310960470927
Parallel Dimple,90.62005416306474,103.42963375428998,10.290164570075884,100.46436121110617,1.03662277248724,37.879948344601665
Groove,122.48059049074728,216.3780551445437,18.874231433807935,214.99489952372795,1.0444791981287613,36.48477730566209
Micro grid,118.233397471436,219.70413966379556,19.395800175422774,201.70996996249121,1.0408620267061524,37.29286336433675
Staggered dimple,87.18,90.19030828228956,10.0,203.38001514777986,1.0112164220301494,46.93676760625619
Parallel Dimple,142.83,127.34330099416479,29.006148395049966,300.0,1.0245619011671734,42.63024910624365
Micro grid,87.18,588.5598205622891,10.0,300.0,1.0174685995681352,45.44115337249351
Staggered dimple,142.41040651608938,134.32087686921867,29.51655563585303,300.0,1.031857658482658,42.51113994930424
Micro grid,87.18,87.18,10.607227038139683,203.35155234734836,1.005,46.70268451712239
Staggered dimple,125.0248896285773,600.0,20.143020893568455,298.62272179323907,1.0378260189526338,43.151650110154144
Parallel Dimple,87.18,123.78181834871833,10.0,100.0,1.03796107068739,37.756462488248836
Micro grid,142.47484787508756,193.25952128067843,29.531017452531007,189.64356175735458,1.0767448754625255,39.559135305036754
Staggered dimple,142.83,128.3805033558503,30.0,300.0,1.027275389779788,46.31459888622987
Micro grid,142.83,143.80110757877432,29.928542760931865,208.546010337375,1.0775700027512245,45.69015249832505
Micro grid,120.58486291959761,194.21539901957752,19.604812436009908,188.28135539187448,1.039542587295322,37.283223328896554
Staggered dimple,142.83,286.1756578267286,30.0,300.0,1.0523660107100408,45.22503434300632
Micro grid,140.43286067067407,106.79140498101046,30.0,105.0291718056651,1.165814254228008,42.38396245386318
Groove,119.7310552794335,282.2900466085612,19.171299596899676,298.2778768806795,1.032983730268081,43.74575912455847
Micro grid,89.5792484755828,389.0654316541251,10.0,211.12217763635795,1.0234113715618045,39.540886869884616
Staggered dimple,87.18,400.0710391391479,10.342282452062058,198.56538793589135,1.0285490868936527,39.40637659955318
Parallel Dimple,138.04679146433492,220.99610593680117,30.0,102.03966994491186,1.0308888271182002,30.007229561746563
Staggered dimple,124.95224568590633,195.1326849242536,20.10246473123586,190.17688165571607,1.045450798469951,37.34764884459903
Parallel Dimple,121.34397182074105,129.78586505618136,19.702725866751365,103.95671286960571,1.1637965030492559,40.84711785220182
Groove,121.5445816596407,118.55439792824887,19.51392388845042,298.360347398225,1.0150416006024088,58.310996384182474
Parallel Dimple,87.18,217.23447389853845,10.63091260419924,100.0,1.0289032197913537,34.26485706099436
Parallel Dimple,142.83,200.70815282531078,29.798745269831752,207.19340354783378,1.0802160399637206,40.44647819625796
Staggered dimple,88.40018263480198,177.30823612412757,10.0,100.0,1.0278747329408744,33.64192636420384
Micro grid,88.86860694897243,200.08364565675754,10.0,202.1184917978145,1.0148328613440094,35.56238550065041
Groove,87.18,96.1110168266056,11.249886775916368,205.040056316751,1.0093244907900396,47.14562941795332
Groove,87.18,87.18,10.0,217.6916123128145,1.0144507543768133,48.18516273394903
Staggered dimple,119.69189637140013,141.10807708543396,21.591864320541106,102.75172545378074,1.0989869573892523,47.67259518864411
Staggered dimple,87.4899389450815,103.53569281918192,10.0,300.0,1.005,51.34744831933516
Parallel Dimple,87.18,87.18,10.0,191.42065343419503,1.0139554242937237,47.50458484068834
Parallel Dimple,88.51297817903377,87.18,10.648293680954215,101.48092517598799,1.0257182498785884,44.00550999820246
Parallel Dimple,142.83,168.97167457985208,29.90935971930442,294.1918498549212,1.0309189079723127,42.26452189403597
Parallel Dimple,115.71527705990768,391.7345689410155,20.67058074319114,210.26218210993164,1.054128082887756,38.2646804045553
Staggered dimple,87.57158543835624,87.18,10.71459237857494,300.0,1.0134813994154273,44.99406524411716
Parallel Dimple,120.1275292349018,600.0,20.00660632299375,300.0,1.0314675554980535,43.152299800794054
Micro grid,142.83,148.43819157901262,29.624733315635027,300.0,1.0246267921820844,42.58179289258416
Parallel Dimple,142.2415759647465,142.7340943383227,30.0,113.7506239690117,1.1424035766741099,37.3169407448151
Staggered dimple,124.66266849122928,127.50001474408717,20.150404886260436,298.45846102030293,1.0169094658211164,45.6628239938422
Staggered dimple,119.60588194319763,125.52215611526259,19.7586240739465,100.0,1.171,40.86424035672467
